user_id,signup_date,loyalty_status,age,city,avg_rating_given,churn_prob,referred_by
R00022,2025-01-30 00:00:00+00:00,Bronze,45.045023525467215,Lagos,4.7,0.1454346823339429,R00002
R00023,2024-09-15 00:00:00+00:00,Bronze,50.99949075524288,Lagos,4.6,0.2275797908870763,R00001
R00024,2025-04-16 00:00:00+00:00,Gold,40.61549756680133,Nairobi,4.4,0.3819486160999928,R00015
R00025,2023-10-24 00:00:00+00:00,Bronze,45.73577084214619,Cairo,3.8,0.4325432238769507,R00021
R00026,2024-08-08 00:00:00+00:00,Bronze,18.76195552848549,Lagos,4.7,0.2223838627316544,R00002
R00027,2023-07-13 00:00:00+00:00,Silver,35.381568557422376,Cairo,4.7,0.3220642377833406,R00021
R00028,2025-03-15 00:00:00+00:00,Silver,42.42912266413669,Cairo,4.9,0.3840175775107908,R00002
R00029,2023-12-25 00:00:00+00:00,Bronze,22.954468464671187,Lagos,4.8,0.0435092202303506,R00025
R00030,2024-09-05 00:00:00+00:00,Bronze,45.94778329399017,Lagos,4.1,0.0668571452226472,R00023
R00031,2024-03-19 00:00:00+00:00,Bronze,29.63579333836345,Lagos,4.1,0.276995816524852,R00002
R00032,2024-09-21 00:00:00+00:00,Bronze,34.63918573883144,Nairobi,5.0,0.1423222710606449,R00002
R00033,2024-02-21 00:00:00+00:00,Bronze,24.57087466767476,Cairo,4.6,0.3302459027051639,R00018
R00034,2024-06-08 00:00:00+00:00,Silver,44.86960759629717,Nairobi,3.1,0.0985965155626195,R00002
R00035,2025-01-25 00:00:00+00:00,Bronze,36.293999539812944,Nairobi,4.7,0.195310917231213,R00002
R00036,2024-05-04 00:00:00+00:00,Bronze,31.37955035330288,Lagos,3.9,0.1779834154145498,R00002
R00037,2024-03-03 00:00:00+00:00,Gold,38.93746875638504,Nairobi,3.9,0.2479956988957714,R00002
R00038,2023-12-12 00:00:00+00:00,Silver,32.073592168046936,Nairobi,5.0,0.2483969974888393,R00002
R00039,2024-09-04 00:00:00+00:00,Bronze,44.37521162984037,Nairobi,4.5,0.5751170483042427,R00002
R00040,2024-07-28 00:00:00+00:00,Silver,28.18656926937523,Cairo,3.9,0.2007305383539973,R00002
R00041,2023-12-18 00:00:00+00:00,Bronze,34.65139832683153,Lagos,3.7,0.0949636897208835,R00002
R00042,2023-10-05 00:00:00+00:00,Bronze,18.0,Lagos,3.9,0.3846252956347578,R00002
R00043,2024-09-30 00:00:00+00:00,Bronze,30.67298837540761,Nairobi,3.7,0.2649541755456416,R00002
R00044,2024-11-24 00:00:00+00:00,Bronze,32.21967628091825,Cairo,4.7,0.2283759236765485,R00002
R00045,2024-12-13 00:00:00+00:00,Bronze,26.10123066684948,Nairobi,4.8,0.2140567164863131,R00002
R00046,2023-12-15 00:00:00+00:00,Bronze,37.67206378116983,Cairo,4.7,0.2968915838221539,R00002
R00047,2024-05-04 00:00:00+00:00,Bronze,37.64963742459592,Nairobi,3.9,0.0910992994427144,R00002
R00048,2024-04-26 00:00:00+00:00,Bronze,18.0,Nairobi,4.5,0.55528566720569,R00002
R00049,2024-01-12 00:00:00+00:00,Silver,46.69416052945808,Lagos,4.7,0.2677261007392464,R00002
R00050,2023-11-28 00:00:00+00:00,Bronze,48.3986318127098,Lagos,5.0,0.2216757767894309,R00002
R00051,2024-05-03 00:00:00+00:00,Bronze,34.19467776551348,Nairobi,4.3,0.0528768765315581,R00047
R00052,2023-12-29 00:00:00+00:00,Bronze,18.0,Nairobi,4.7,0.5941592950234724,R00003
R00053,2024-01-03 00:00:00+00:00,Bronze,43.46390983808398,Cairo,4.7,0.2296086377463304,R00002
R00054,2024-03-08 00:00:00+00:00,Silver,25.61810554482268,Nairobi,5.0,0.123597819238638,R00026
R00055,2024-10-04 00:00:00+00:00,Bronze,31.15678371337428,Lagos,4.1,0.7561044464443721,R00002
R00056,2024-01-28 00:00:00+00:00,Bronze,22.56482941255146,Cairo,5.0,0.2908658054401095,R00017
R00057,2025-04-04 00:00:00+00:00,Bronze,39.25389567869829,Lagos,4.8,0.4507836749433272,R00002
R00058,2023-10-12 00:00:00+00:00,Gold,35.28514486065105,Nairobi,5.0,0.3893590424103285,R00002
R00059,2025-04-07 00:00:00+00:00,Bronze,37.29458125225405,Lagos,4.1,0.0750071571453533,R00002
R00060,2024-12-14 00:00:00+00:00,Bronze,40.15762917891128,Lagos,4.7,0.2156576803926042,R00040
R00061,2024-07-10 00:00:00+00:00,Bronze,34.80629704647256,Cairo,4.1,0.0345773093642957,R00002
R00062,2023-09-24 00:00:00+00:00,Silver,30.143773054758487,Cairo,4.9,0.4495572393431949,R00039
R00063,2025-03-17 00:00:00+00:00,Bronze,37.667922185295,Cairo,3.6,0.1659046469186085,R00002
R00064,2024-07-16 00:00:00+00:00,Silver,38.00736601903986,Lagos,4.5,0.3516004633006809,R00002
R00065,2024-04-10 00:00:00+00:00,Silver,44.66037000897586,Cairo,4.7,0.3787574867592808,R00002
R00066,2023-12-26 00:00:00+00:00,Bronze,43.99234350025725,Cairo,4.6,0.2374489453076986,R00002
R00067,2024-07-12 00:00:00+00:00,Platinum,31.85021387097303,Lagos,4.6,0.129172651747416,R00041
R00068,2024-07-23 00:00:00+00:00,Silver,18.0,Nairobi,4.2,0.3025972275799573,R00002
R00069,2025-02-13 00:00:00+00:00,Bronze,19.681741635528702,Nairobi,3.8,0.1142799239992379,R00033
R00070,2024-06-03 00:00:00+00:00,Bronze,44.29803234867745,Nairobi,5.0,0.1145642344870002,R00002
R00071,2023-05-23 00:00:00+00:00,Bronze,18.0,Cairo,4.1,0.427204987152225,R00036
R00072,2024-03-16 00:00:00+00:00,Gold,45.01387559848417,Cairo,4.3,0.0734096699497335,R00002
R00073,2023-11-10 00:00:00+00:00,Silver,45.46700514181073,Nairobi,5.0,0.2235788109340122,R00002
R00074,2024-05-27 00:00:00+00:00,Silver,51.149758142786766,Nairobi,4.7,0.1391667877232184,R00002
R00075,2023-10-10 00:00:00+00:00,Bronze,53.01308786345472,Lagos,4.6,0.5320351353115447,R00017
R00076,2025-04-11 00:00:00+00:00,Bronze,34.83050826636554,Nairobi,5.0,0.1533746168508103,R00002
R00077,2023-08-13 00:00:00+00:00,Silver,40.40914896399662,Nairobi,4.3,0.3925335263020058,R00002
R00078,2024-05-07 00:00:00+00:00,Bronze,42.59549489456949,Cairo,4.1,0.1582749031926973,R00002
R00079,2024-08-20 00:00:00+00:00,Silver,53.10714275728862,Cairo,4.6,0.5000642060242695,R00078
R00080,2024-08-27 00:00:00+00:00,Silver,41.08240839220937,Nairobi,4.0,0.4084546332336575,R00002
R00081,2023-06-20 00:00:00+00:00,Bronze,33.36718679877274,Nairobi,4.6,0.1276952166611272,R00040
R00082,2024-04-20 00:00:00+00:00,Silver,24.241355095312777,Nairobi,3.7,0.2723028130421054,R00037
R00083,2023-10-02 00:00:00+00:00,Bronze,25.463475611169976,Lagos,5.0,0.3310075261815995,R00040
R00084,2025-01-28 00:00:00+00:00,Gold,25.30220322974157,Nairobi,4.6,0.0941799983863534,R00002
R00085,2024-03-20 00:00:00+00:00,Silver,34.935569231229245,Lagos,4.5,0.0850348837289639,R00002
R00086,2023-06-11 00:00:00+00:00,Bronze,34.706481893728004,Lagos,5.0,0.2328261310768135,R00002
R00087,2023-10-12 00:00:00+00:00,Silver,23.484934939197327,Nairobi,4.3,0.52562970707465,R00002
R00088,2024-07-23 00:00:00+00:00,Silver,49.458076061809024,Nairobi,3.8,0.3911393238329257,R00002
R00089,2024-07-22 00:00:00+00:00,Bronze,37.707437431919686,Lagos,4.6,0.4791333759012325,R00002
R00090,2023-11-09 00:00:00+00:00,Gold,37.381245470605485,Lagos,4.0,0.1643631095931657,R00002
R00091,2024-08-08 00:00:00+00:00,Silver,43.683021319938526,Nairobi,4.3,0.0366101728754421,R00002
R00092,2023-08-03 00:00:00+00:00,Bronze,19.7177737866702,Cairo,4.4,0.059747537123214,R00002
R00093,2025-02-21 00:00:00+00:00,Bronze,34.83851821159448,Nairobi,4.5,0.3668583272761777,R00002
R00094,2023-08-01 00:00:00+00:00,Silver,35.188746610828474,Nairobi,5.0,0.4725989620975035,R00002
R00095,2024-08-24 00:00:00+00:00,Bronze,38.64372763392653,Nairobi,3.8,0.2268244178133529,R00010
R00096,2024-10-09 00:00:00+00:00,Gold,18.0,Nairobi,4.7,0.332484349888392,R00049
R00097,2023-11-23 00:00:00+00:00,Bronze,26.259079290074887,Cairo,5.0,0.1363905891831222,R00002
R00098,2024-04-25 00:00:00+00:00,Bronze,37.3370911212616,Nairobi,4.5,0.3364425968203766,R00002
R00099,2024-09-03 00:00:00+00:00,Bronze,35.06164921511986,Lagos,5.0,0.6422268488137456,R00020
R00100,2023-12-30 00:00:00+00:00,Bronze,38.36728666938208,Nairobi,4.5,0.3372296529871696,R00069
R00101,2023-11-06 00:00:00+00:00,Silver,43.901310759497136,Nairobi,3.7,0.3652124149627916,R00002
R00102,2023-11-01 00:00:00+00:00,Silver,37.67920403819368,Cairo,4.4,0.4117123037822104,R00002
R00103,2025-02-27 00:00:00+00:00,Silver,22.848602987005982,Lagos,4.5,0.4096502920105954,R00002
R00104,2024-04-22 00:00:00+00:00,Silver,27.05032227011131,Nairobi,4.2,0.3960801956549065,R00002
R00105,2024-06-30 00:00:00+00:00,Gold,44.54981913159078,Cairo,4.6,0.2380588133109226,R00006
R00106,2024-04-13 00:00:00+00:00,Bronze,39.404909487135576,Cairo,5.0,0.4046490586656882,R00002
R00107,2025-04-04 00:00:00+00:00,Bronze,30.15511422342218,Lagos,4.5,0.1682732339882772,R00002
R00108,2024-04-24 00:00:00+00:00,Bronze,23.99814104320175,Lagos,4.5,0.3438516292219788,R00058
R00109,2024-10-19 00:00:00+00:00,Gold,46.04483940456845,Lagos,3.9,0.3163560397763678,R00002
R00110,2024-03-12 00:00:00+00:00,Bronze,32.02713179709456,Lagos,3.9,0.1645787897056871,R00017
R00111,2024-03-25 00:00:00+00:00,Silver,30.007910392433683,Cairo,4.8,0.3165635672729368,R00086
R00112,2024-08-02 00:00:00+00:00,Silver,38.4341001635197,Lagos,4.2,0.2016084956877335,R00002
R00113,2024-06-24 00:00:00+00:00,Bronze,28.942396885854805,Lagos,4.9,0.266664107768644,R00002
R00114,2025-02-13 00:00:00+00:00,Bronze,41.80730061500741,Cairo,4.7,0.1355829520783844,R00039
R00115,2025-02-16 00:00:00+00:00,Bronze,40.38348993668567,Lagos,4.4,0.0668744381766838,R00002
R00116,2024-01-19 00:00:00+00:00,Silver,21.59953845939756,Cairo,5.0,0.0558959848645796,R00025
R00117,2024-04-10 00:00:00+00:00,Bronze,35.89780380664043,Lagos,4.4,0.1785697568490837,R00056
R00118,2025-01-08 00:00:00+00:00,Silver,37.035700313210846,Cairo,4.5,0.3814691618584306,R00002
R00119,2023-06-21 00:00:00+00:00,Bronze,46.85916562933102,Lagos,5.0,0.0236895768400995,R00108
R00120,2024-06-12 00:00:00+00:00,Platinum,34.596455758565,Cairo,4.6,0.125438372083694,R00002
R00121,2024-05-14 00:00:00+00:00,Bronze,35.113842929024905,Cairo,4.3,0.2437665975883981,R00090
R00122,2023-09-17 00:00:00+00:00,Bronze,52.77125099009737,Nairobi,4.6,0.4429460738615572,R00048
R00123,2024-01-03 00:00:00+00:00,Gold,40.56727824769527,Nairobi,5.0,0.1033180685391182,R00002
R00124,2024-05-27 00:00:00+00:00,Bronze,25.789873278507827,Cairo,4.5,0.4470021829816684,R00092
R00125,2024-03-22 00:00:00+00:00,Bronze,38.2693855198976,Lagos,4.1,0.1853866242170007,R00002
R00126,2024-05-15 00:00:00+00:00,Bronze,41.2845175904092,Cairo,4.3,0.261367127443653,R00002
R00127,2023-05-26 00:00:00+00:00,Bronze,49.455690737000175,Cairo,5.0,0.1472361632639129,R00002
R00128,2024-11-11 00:00:00+00:00,Bronze,46.96044183230539,Cairo,3.5,0.2914872765481502,R00002
R00129,2024-03-27 00:00:00+00:00,Bronze,47.52273706816396,Cairo,4.2,0.168685318993874,R00002
R00130,2024-07-04 00:00:00+00:00,Bronze,29.12854436576379,Nairobi,4.1,0.323264925181667,R00002
R00131,2023-08-09 00:00:00+00:00,Bronze,34.14489713785323,Lagos,5.0,0.3414775492338986,R00002
R00132,2024-08-24 00:00:00+00:00,Silver,41.115832475575424,Nairobi,4.9,0.4516347498364111,R00002
R00133,2024-01-02 00:00:00+00:00,Gold,44.62554426784543,Cairo,5.0,0.2008957972464956,R00002
R00134,2025-01-26 00:00:00+00:00,Bronze,42.91945183306048,Lagos,3.9,0.5766586389254302,R00002
R00135,2024-02-06 00:00:00+00:00,Bronze,22.81867948032503,Cairo,3.6,0.1028799624063755,R00002
R00136,2024-10-20 00:00:00+00:00,Gold,42.274052545252175,Lagos,4.8,0.0501499171127049,R00002
R00137,2023-05-02 00:00:00+00:00,Bronze,60.40288199318098,Lagos,4.6,0.1841979731600424,R00135
R00138,2023-11-25 00:00:00+00:00,Silver,35.20650451143859,Cairo,4.7,0.1646723595792388,R00002
R00139,2024-12-26 00:00:00+00:00,Bronze,27.911730828176932,Cairo,4.9,0.2049165132273619,R00083
R00140,2024-08-07 00:00:00+00:00,Silver,28.98644999068921,Lagos,4.1,0.4536451755346545,R00002
R00141,2023-06-18 00:00:00+00:00,Gold,38.0716858247643,Cairo,5.0,0.2323348468585359,R00007
R00142,2024-05-15 00:00:00+00:00,Bronze,36.84094268240575,Nairobi,4.5,0.3895161506185756,R00002
R00143,2025-04-14 00:00:00+00:00,Bronze,28.35625934993475,Nairobi,4.2,0.3991628880664878,R00002
R00144,2024-04-15 00:00:00+00:00,Gold,27.22799599301716,Nairobi,5.0,0.293909669538353,R00003
R00145,2024-02-08 00:00:00+00:00,Bronze,35.43353430336316,Cairo,4.3,0.573402630794354,R00002
R00146,2024-12-29 00:00:00+00:00,Bronze,27.23904332300968,Cairo,5.0,0.3659639420148633,R00002
R00147,2024-03-26 00:00:00+00:00,Silver,42.30337158607573,Cairo,4.7,0.6499777303070238,R00002
R00148,2024-11-29 00:00:00+00:00,Silver,33.17878472909491,Cairo,5.0,0.3259941812443281,R00002
R00149,2023-12-19 00:00:00+00:00,Bronze,18.0,Cairo,5.0,0.3468258327886682,R00027
R00150,2025-02-21 00:00:00+00:00,Silver,35.07649288003406,Lagos,3.9,0.4440163741168448,R00103
R00151,2023-07-24 00:00:00+00:00,Silver,26.41477026160174,Nairobi,5.0,0.4170009830556392,R00002
R00152,2024-07-21 00:00:00+00:00,Silver,36.21929721422666,Lagos,4.5,0.3806954630862459,R00002
R00153,2023-09-04 00:00:00+00:00,Bronze,30.021689066609284,Cairo,5.0,0.0399221725662134,R00002
R00154,2024-04-29 00:00:00+00:00,Silver,39.72714027051735,Lagos,4.8,0.3526616121825557,R00002
R00155,2023-09-01 00:00:00+00:00,Platinum,48.67752400102877,Lagos,4.5,0.2805100067394798,R00002
R00156,2025-03-10 00:00:00+00:00,Bronze,44.37395459693001,Lagos,4.9,0.0965002750624752,R00002
R00157,2024-12-16 00:00:00+00:00,Silver,39.00141176416072,Lagos,4.6,0.5807553315229994,R00002
R00158,2024-10-12 00:00:00+00:00,Bronze,41.414721985834674,Cairo,4.2,0.2541779890917377,R00056
R00159,2024-12-14 00:00:00+00:00,Bronze,22.74375596269796,Cairo,4.5,0.5593796764523086,R00074
R00160,2025-01-08 00:00:00+00:00,Bronze,18.0,Cairo,4.2,0.324035160361162,R00002
R00161,2025-03-21 00:00:00+00:00,Bronze,34.01065104697967,Lagos,4.7,0.5616556362211852,R00035
R00162,2025-01-24 00:00:00+00:00,Gold,30.6998717642832,Nairobi,4.9,0.2931515611789649,R00002
R00163,2024-05-09 00:00:00+00:00,Bronze,36.244350600956736,Lagos,4.6,0.4075707007337065,R00002
R00164,2023-10-19 00:00:00+00:00,Bronze,19.691184979526604,Nairobi,4.0,0.5000295300635156,R00094
R00165,2023-12-02 00:00:00+00:00,Gold,30.76368122014425,Cairo,3.6,0.3817091730801294,R00002
R00166,2023-11-30 00:00:00+00:00,Bronze,39.07877269418523,Nairobi,4.8,0.0917177581715525,R00002
R00167,2025-01-26 00:00:00+00:00,Bronze,27.846816046838867,Lagos,4.8,0.5127233658080116,R00002
R00168,2023-06-16 00:00:00+00:00,Bronze,23.58071359497337,Nairobi,4.7,0.2874734125040848,R00002
R00169,2023-09-01 00:00:00+00:00,Bronze,49.3558742575775,Cairo,3.9,0.1585035815189253,R00002
R00170,2024-08-18 00:00:00+00:00,Platinum,18.0,Lagos,4.7,0.0953809967122047,R00121
R00171,2024-12-01 00:00:00+00:00,Gold,38.01320352521081,Cairo,4.8,0.393390315041591,R00002
R00172,2024-12-08 00:00:00+00:00,Bronze,27.945698303276536,Cairo,5.0,0.3422008462340798,R00002
R00173,2024-03-11 00:00:00+00:00,Bronze,39.53826779314952,Lagos,4.1,0.1355210617619911,R00002
R00174,2024-11-10 00:00:00+00:00,Gold,18.0,Nairobi,4.9,0.3287026410313873,R00002
R00175,2024-07-07 00:00:00+00:00,Gold,30.99291035769789,Cairo,4.0,0.7225289374258923,R00002
R00176,2023-10-07 00:00:00+00:00,Platinum,39.27955080646581,Cairo,4.7,0.6913486761006394,R00002
R00177,2023-06-05 00:00:00+00:00,Bronze,47.63763399781067,Lagos,4.9,0.2721336549190099,R00002
R00178,2023-07-06 00:00:00+00:00,Bronze,18.33323642079469,Lagos,4.8,0.1879251235903223,R00002
R00179,2024-02-28 00:00:00+00:00,Gold,31.87546034624776,Cairo,4.8,0.404959513869264,R00002
R00180,2023-09-02 00:00:00+00:00,Silver,23.89344706570308,Cairo,5.0,0.0390223839494652,R00002
R00181,2025-04-12 00:00:00+00:00,Gold,46.559479056432586,Lagos,4.3,0.1699949902273853,R00002
R00182,2024-12-22 00:00:00+00:00,Gold,22.454254474975524,Nairobi,3.8,0.0955357455464646,R00002
R00183,2024-04-18 00:00:00+00:00,Bronze,35.51367207192639,Cairo,3.9,0.0835131806344163,R00002
R00184,2025-01-17 00:00:00+00:00,Bronze,56.00632070828103,Lagos,4.3,0.4859563729878903,R00002
R00185,2024-07-20 00:00:00+00:00,Gold,33.15687171156064,Cairo,4.3,0.2183920435000401,R00002
R00186,2023-08-08 00:00:00+00:00,Platinum,48.31757123151447,Cairo,5.0,0.2407485393579617,R00002
R00187,2023-04-27 00:00:00+00:00,Silver,42.19352105174077,Lagos,4.7,0.1062258518745628,R00002
R00188,2024-05-20 00:00:00+00:00,Platinum,49.3647849090571,Nairobi,3.7,0.2973697304438088,R00030
R00189,2025-03-09 00:00:00+00:00,Bronze,39.33468088061653,Lagos,4.1,0.0992173693276429,R00002
R00190,2024-02-10 00:00:00+00:00,Bronze,25.294144988928814,Lagos,4.5,0.0819366431011277,R00002
R00191,2023-06-10 00:00:00+00:00,Silver,34.0451531466822,Nairobi,5.0,0.1180854387430695,R00015
R00192,2024-02-28 00:00:00+00:00,Silver,48.50224350824237,Lagos,5.0,0.3077003057593037,R00002
R00193,2024-08-29 00:00:00+00:00,Bronze,36.59570151546261,Cairo,4.4,0.1056683609596506,R00002
R00194,2025-03-16 00:00:00+00:00,Bronze,40.60733462574765,Nairobi,4.6,0.1047687305245215,R00097
R00195,2024-10-30 00:00:00+00:00,Bronze,21.284978362493213,Cairo,4.6,0.5261478624523949,R00107
R00196,2024-02-26 00:00:00+00:00,Bronze,45.4621042492855,Lagos,4.2,0.0631166335107358,R00002
R00197,2025-02-09 00:00:00+00:00,Bronze,29.080466032173923,Lagos,4.3,0.2190042759015612,R00002
R00198,2023-11-13 00:00:00+00:00,Bronze,18.0,Nairobi,4.3,0.3913206791884989,R00024
R00199,2025-03-14 00:00:00+00:00,Bronze,26.762555357523624,Nairobi,4.9,0.06613159693388,R00007
R00200,2024-01-04 00:00:00+00:00,Bronze,27.00975094257089,Nairobi,3.9,0.1725231210645214,R00002
R00201,2025-02-13 00:00:00+00:00,Bronze,34.27015362196135,Lagos,4.3,0.3226306756649892,R00094
R00202,2025-01-04 00:00:00+00:00,Bronze,28.45877516519996,Lagos,5.0,0.4489849579815448,R00002
R00203,2024-07-14 00:00:00+00:00,Silver,47.21484276742172,Nairobi,4.8,0.0373389821094568,R00002
R00204,2023-06-05 00:00:00+00:00,Platinum,18.0,Lagos,4.4,0.0683730664104357,R00002
R00205,2024-04-13 00:00:00+00:00,Silver,30.05005453962768,Cairo,4.7,0.2974185751247637,R00008
R00206,2023-07-15 00:00:00+00:00,Bronze,39.9401158938721,Nairobi,3.7,0.0955045524175461,R00002
R00207,2024-04-25 00:00:00+00:00,Bronze,21.914414671172807,Lagos,4.2,0.0818024088650865,R00002
R00208,2024-04-17 00:00:00+00:00,Bronze,42.53979340883555,Cairo,4.8,0.1192400876340567,R00002
R00209,2023-09-23 00:00:00+00:00,Bronze,39.24125782790002,Lagos,4.0,0.4863110276645085,R00001
R00210,2024-09-02 00:00:00+00:00,Bronze,26.699160540612016,Nairobi,4.5,0.3830021761744881,R00068
R00211,2023-07-22 00:00:00+00:00,Silver,35.594323583131576,Lagos,4.1,0.2397523701736289,R00025
R00212,2023-05-18 00:00:00+00:00,Bronze,39.47327168148684,Lagos,4.7,0.0985090147777353,R00002
R00213,2024-01-26 00:00:00+00:00,Bronze,26.74554139084853,Lagos,4.4,0.5313130447558889,R00002
R00214,2025-04-25 00:00:00+00:00,Bronze,25.645188076373152,Cairo,4.5,0.1960079717608227,R00002
R00215,2023-12-19 00:00:00+00:00,Gold,39.821200646658745,Lagos,4.9,0.1862541859317549,R00002
R00216,2024-08-18 00:00:00+00:00,Silver,32.940045024622144,Lagos,4.1,0.2666940377886549,R00002
R00217,2024-02-27 00:00:00+00:00,Gold,52.943698589229626,Cairo,4.1,0.4914062329768592,R00135
R00218,2024-06-14 00:00:00+00:00,Bronze,26.36026586749711,Nairobi,4.6,0.0094600309080432,R00002
R00219,2023-07-05 00:00:00+00:00,Bronze,26.30644520458232,Cairo,5.0,0.5867371553035393,R00002
R00220,2024-08-10 00:00:00+00:00,Bronze,38.41743539475048,Nairobi,4.5,0.6386073080473273,R00001
R00221,2023-07-31 00:00:00+00:00,Bronze,39.36992317321352,Nairobi,4.3,0.1664799528454729,R00188
R00222,2023-12-19 00:00:00+00:00,Bronze,39.86415549870207,Cairo,3.5,0.4108902197984341,R00030
R00223,2023-09-11 00:00:00+00:00,Bronze,33.49634935495075,Cairo,4.5,0.3095913857195482,R00002
R00224,2024-03-17 00:00:00+00:00,Bronze,46.48629088119988,Lagos,4.8,0.3059938173044932,R00002
R00225,2023-12-06 00:00:00+00:00,Silver,25.569789602757364,Cairo,5.0,0.4960170703813586,R00002
R00226,2025-03-22 00:00:00+00:00,Bronze,32.06902987081218,Lagos,3.8,0.202871294476045,R00002
R00227,2023-07-01 00:00:00+00:00,Bronze,50.77076504501776,Lagos,5.0,0.3594909534553158,R00069
R00228,2024-02-01 00:00:00+00:00,Bronze,37.590487780780215,Cairo,4.2,0.3279486896205931,R00002
R00229,2023-06-29 00:00:00+00:00,Bronze,38.32154868043184,Nairobi,3.6,0.0554070042981873,R00002
R00230,2023-07-03 00:00:00+00:00,Silver,34.0046788404992,Cairo,5.0,0.3185606354630947,R00002
R00231,2024-05-23 00:00:00+00:00,Bronze,27.62813890284891,Nairobi,3.8,0.2978497417619536,R00002
R00232,2024-06-16 00:00:00+00:00,Bronze,34.53581249918113,Cairo,4.1,0.3582599573247715,R00002
R00233,2024-02-29 00:00:00+00:00,Bronze,31.858000744744388,Cairo,4.5,0.2514268431686456,R00015
R00234,2023-11-20 00:00:00+00:00,Bronze,24.7322860944016,Lagos,4.6,0.2207465369916008,R00002
R00235,2024-07-29 00:00:00+00:00,Silver,39.07266765258772,Lagos,4.6,0.2131594700660679,R00002
R00236,2025-02-20 00:00:00+00:00,Silver,43.46790807935744,Lagos,4.9,0.2334467860674947,R00002
R00237,2023-05-24 00:00:00+00:00,Bronze,26.86326809737204,Lagos,4.9,0.1494853074565937,R00103
R00238,2023-07-01 00:00:00+00:00,Bronze,26.416920419745683,Lagos,4.1,0.3584566263225269,R00002
R00239,2024-06-09 00:00:00+00:00,Bronze,48.31056115114013,Nairobi,4.7,0.3890420010657066,R00002
R00240,2023-09-13 00:00:00+00:00,Bronze,35.60249994179674,Cairo,3.8,0.4958029007934385,R00021
R00241,2023-07-27 00:00:00+00:00,Bronze,24.108521525794185,Cairo,4.1,0.0350843460818511,R00002
R00242,2023-07-23 00:00:00+00:00,Bronze,33.527879426572696,Cairo,4.2,0.1681816209639664,R00002
R00243,2023-08-02 00:00:00+00:00,Bronze,23.331597461460635,Cairo,4.5,0.4548495462405221,R00002
R00244,2024-02-08 00:00:00+00:00,Bronze,32.713838717463865,Cairo,5.0,0.1608573324103555,R00002
R00245,2025-02-10 00:00:00+00:00,Bronze,30.440002368237327,Nairobi,4.8,0.4226905154468813,R00002
R00246,2024-12-14 00:00:00+00:00,Silver,18.0,Cairo,4.6,0.1534042462547451,R00021
R00247,2025-02-07 00:00:00+00:00,Bronze,34.967348637741225,Lagos,4.4,0.5148149949700763,R00002
R00248,2025-04-13 00:00:00+00:00,Gold,19.96951818065135,Cairo,5.0,0.3513712124138362,R00002
R00249,2024-06-28 00:00:00+00:00,Bronze,39.887203578989904,Nairobi,4.0,0.2763107016868408,R00002
